NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,NM_PARTIDO,DS_GENERO,DT_NASCIMENTO,DS_COR_RACA,DS_GRAU_INSTRUCAO,DS_OCUPACAO,DS_SIT_TOT_TURNO,DS_SITUACAO_CANDIDATURA,ANO
4450,FLAVIO SILVA DE FREITAS,FLAVINHO AMPERMAG,PRP,PARTIDO REPUBLICANO PROGRESSISTA,MASCULINO,15/10/1975,BRANCA,ENSINO MÉDIO COMPLETO,"PADEIRO, CONFEITEIRO E ASSEMELHADOS",NÃO ELEITO,APTO,2018
1946,FERNANDA LOPES DE ANDRADE FREITAS,FERNANDA ANDRADE,PODE,PODEMOS,FEMININO,08/07/1986,PRETA,SUPERIOR COMPLETO,"PADEIRO, CONFEITEIRO E ASSEMELHADOS",SUPLENTE,APTO,2018
1470,FLAVIA DOS SANTOS DIAS,FLAVIA DIAS,PTB,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,10/02/1987,PARDA,SUPERIOR COMPLETO,PEDAGOGO,SUPLENTE,APTO,2018
4417,CRISTIANE ALVES DE ALMEIDA,PROFESSORA CRISTIANE,PRP,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,26/02/1980,BRANCA,SUPERIOR COMPLETO,PEDAGOGO,NÃO ELEITO,APTO,2018
4318,JACIRA GOMES GONÇALVES GÓES,JACIRA GÓES,PV,PARTIDO VERDE,FEMININO,30/08/1958,BRANCA,SUPERIOR COMPLETO,PEDAGOGO,SUPLENTE,APTO,2018
7014,RENATO PINHEIRO DA SILVA,SARGENTO RENATO,AVANTE,AVANTE,MASCULINO,14/08/1969,BRANCA,SUPERIOR COMPLETO,POLICIAL MILITAR,NÃO ELEITO,APTO,2018
1190,GUILHERME MURARO DERRITE,TENENTE DERRITE,PP,PROGRESSISTAS,MASCULINO,10/10/1984,BRANCA,SUPERIOR COMPLETO,POLICIAL MILITAR,ELEITO POR QP,APTO,2018
1915,ANDRÉ ELIAS RODINI LUIZ,ANDRÉ RODINI,PODE,PODEMOS,MASCULINO,02/08/1968,BRANCA,SUPERIOR COMPLETO,REPRESENTANTE COMERCIAL,SUPLENTE,APTO,2018
5030,DOUGLAS DONIZETE CARDOZO,DOUGLAS CARDOZO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,14/07/1983,BRANCA,SUPERIOR COMPLETO,TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),SUPLENTE,APTO,2018
5058,JUVENTINA DE JESUS SILVA CAMARGO,JU DA ENFERMAGEM,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEMININO,29/07/1958,PRETA,SUPERIOR COMPLETO,TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),SUPLENTE,APTO,2018
1899,CARLOS ALBERTO DOS SANTOS,KAKA WERÁ,REDE,REDE SUSTENTABILIDADE,MASCULINO,01/02/1964,PARDA,SUPERIOR COMPLETO,TERAPEUTA,NÃO ELEITO,APTO,2018
5465,ANTONIO LUIZ MACEDO,LUIS DO BEM,PPL,PARTIDO PÁTRIA LIVRE,MASCULINO,25/09/1965,BRANCA,ENSINO FUNDAMENTAL COMPLETO,VIGILANTE,NÃO ELEITO,APTO,2018
3355,SIMIÃO BERNARDO DOS SANTOS,SIMIÃO CONSTRUTOR,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,25/01/1967,PARDA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2018
1061,NILSON BONOME,NILSON BONOME,PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,26/07/1974,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2018
3331,SILVINO ROQUE NETO,SILVINO ROQUE RUSSO,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,24/05/1968,BRANCA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,INAPTO,2018
2766,JOSÉ PAPA JUNIOR,JOSÉ PAPA JUNIOR,DC,DEMOCRACIA CRISTÃ,MASCULINO,14/03/1940,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,INAPTO,2018
9095,IVO LOPES FILHO,IVO LOPES FILHO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,04/10/1963,BRANCA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2018
7046,PAULO SÉRGIO GONÇALVES DA SILVA,MAQUININHA,AVANTE,AVANTE,MASCULINO,06/01/1969,PRETA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2018
7000,EDUARDO SIVINSKI,DUDU SIVINSKI,AVANTE,AVANTE,MASCULINO,29/08/1987,BRANCA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2018
7700,DAVID JOSÉ BUENO GOMES,DAVID BUENO,SOLIDARIEDADE,SOLIDARIEDADE,MASCULINO,31/05/1977,BRANCA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,INAPTO,2018
9069,OSCAR MARONI FILHO,OSCAR MARONI,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,27/01/1951,BRANCA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2018
5143,UDÁRIO PIRES,UDÁRIO PIRES,PATRIOTA,PATRIOTA,MASCULINO,16/05/1955,PARDA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,INAPTO,2018
5151,ADILSON BARROSO OLIVEIRA,ADILSON BARROSO,PATRIOTA,PATRIOTA,MASCULINO,14/06/1964,PARDA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2018
4540,DANIEL FERNANDES BARBOSA,DANIEL CÓRDOBA,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,16/05/1980,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2018
1756,ENEAS PASIN GALVÃO DE CASTRO,ENÉAS PASIN,PSL,PARTIDO SOCIAL LIBERAL,MASCULINO,20/06/1975,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2018
4041,FABIO CHAZYN,FABIO CHAZYN,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,08/02/1949,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2018
7098,JOSE ROBERTO RODRIGUES JUNIOR,BETÃO,AVANTE,AVANTE,MASCULINO,24/08/1980,PRETA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2018
3033,VINICIUS MARINI FERREIRA,VINICIUS MARINI,NOVO,PARTIDO NOVO,MASCULINO,14/08/1974,BRANCA,SUPERIOR INCOMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2018
1006,MICHEL DE LIMA CHAUSSE,MICHEL CHAUSSÊ,PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,06/07/1985,BRANCA,SUPERIOR INCOMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2018
3027,ADELSON FONSECA BEZERRA,ADELSON FONSECA,NOVO,PARTIDO NOVO,MASCULINO,24/09/1963,BRANCA,SUPERIOR INCOMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2018
7707,IKAROS RICARDO BRAIMIS JUNIOR,IKAROS JUNIOR,SOLIDARIEDADE,SOLIDARIEDADE,MASCULINO,26/07/1981,BRANCA,SUPERIOR INCOMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2018
1008,EDSON COQUEIRO FILHO,EDSON COQUEIRO,PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,12/05/1976,PARDA,SUPERIOR INCOMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2018
2720,JOSÉ CARLOS TREVENZOLLI FILHO,BEPE PANTERA,DC,DEMOCRACIA CRISTÃ,MASCULINO,23/05/1970,BRANCA,SUPERIOR INCOMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2018
5145,ROGERIO SILVA LOPES ,ROGERIO LOPES,PATRIOTA,PATRIOTA,MASCULINO,14/10/1972,PARDA,ENSINO FUNDAMENTAL COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2018
1927,ALFREDO DUQUE DE ALMEIDA FILHO,ALFREDO DUQUE,PODE,PODEMOS,MASCULINO,26/01/1968,PARDA,ENSINO FUNDAMENTAL COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2018
2888,PATRICIO DE LIMA MELO,PATRICIO LIMA,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,12/02/1984,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2018
2822,ROBERTO ROCHA BARRETO,CHUPETA DO GÁS,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,05/08/1975,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2018
4008,MARIANA KOEHLER CARDOSO,MARI KEHLER,PSB,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,25/05/1988,BRANCA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2018
7073,VÂNIA MARIA CRETUCCI,PROFESSORA VÂNIA,AVANTE,AVANTE,FEMININO,01/12/1965,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2018
3013,MARIA CLAUDIA DE OLIVEIRA CARVALHO,MARIA CLAUDIA CARVALHO,NOVO,PARTIDO NOVO,FEMININO,20/09/1955,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2018
5100,CLAUDIA CASTANHEIRA,CLAUDIA BARONESA,PATRIOTA,PATRIOTA,FEMININO,22/02/1974,BRANCA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2018
1993,LUCÉLIA DE SOUZA ALKIMIM,LU LUXURY,PODE,PODEMOS,FEMININO,11/06/1982,BRANCA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2018
1015,RITA DE CÁSSIA SANTANA ALBANEZ,RITA ALBANEZ,PRB,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,27/03/1972,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2018
1042,APARECIDA FERREIRA ALVES DA SILVA,CIDA MEG,PRB,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,09/09/1968,BRANCA,ENSINO FUNDAMENTAL COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2018
3043,TEREZA MARIA SAYEG,TEREZA SAYEG,NOVO,PARTIDO NOVO,FEMININO,10/11/1952,BRANCA,SUPERIOR COMPLETO,"TRADUTOR, INTÉRPRETE E FILÓLOGO",SUPLENTE,APTO,2018
1340,LUIZ ROQUE EIGLMEIER,PROF. LUIZ ROQUE,PT,PARTIDO DOS TRABALHADORES,MASCULINO,14/07/1959,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO FUNDAMENTAL,#NULO#,INAPTO,2018
5096,PAULO CESAR MARTIMIANO,PROFESSOR PC,PSOL,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,18/04/1988,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO FUNDAMENTAL,SUPLENTE,APTO,2018
7706,FERNANDO ANTONIO MARCELO,PROFESSOR FERNANDO,SOLIDARIEDADE,SOLIDARIEDADE,MASCULINO,20/12/1976,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO FUNDAMENTAL,SUPLENTE,APTO,2018
5196,OSVALDO CORREIA,PROFESSOR OSVALDO,PATRIOTA,PATRIOTA,MASCULINO,20/05/1955,PRETA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO FUNDAMENTAL,NÃO ELEITO,APTO,2018
1355,ELAINE CRISTINA LOPES TERRON,PROF. ELAINE TERRON,PT,PARTIDO DOS TRABALHADORES,FEMININO,10/11/1973,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO FUNDAMENTAL,SUPLENTE,APTO,2018
5072,MARCIA REGINA RIOS DA SILVA,PROFESSORA MARCIA RIOS,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEMININO,12/05/1972,BRANCA,SUPERIOR INCOMPLETO,PROFESSOR DE ENSINO FUNDAMENTAL,SUPLENTE,APTO,2018
7028,RUBENS XAVIER FILHO,PROFESSOR RUBENS,AVANTE,AVANTE,MASCULINO,28/08/1959,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO MÉDIO,NÃO ELEITO,APTO,2018
1330,EDUARDO TADEU PEREIRA,PROFESSOR EDUARDO,PT,PARTIDO DOS TRABALHADORES,MASCULINO,05/11/1964,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO MÉDIO,NÃO ELEITO,INAPTO,2018
3390,BENILTON LOPES,PROFESSOR BENILTON LOPES,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,09/08/1976,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO MÉDIO,NÃO ELEITO,INAPTO,2018
5431,FABIANI TOMAZ RAYMUNDO,PROF FABIANI TOMAZ,PPL,PARTIDO PÁTRIA LIVRE,FEMININO,13/01/1969,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO MÉDIO,NÃO ELEITO,INAPTO,2018
2351,POLLYANA FATIMA GAMA SANTOS,POLLYANA GAMA,PPS,PARTIDO POPULAR SOCIALISTA,FEMININO,13/05/1975,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO MÉDIO,SUPLENTE,APTO,2018
5599,WALTER SHINDI IIHOSHI,WALTER IHOSHI,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,17/07/1961,BRANCA,SUPERIOR COMPLETO,DEPUTADO,SUPLENTE,APTO,2018
1370,CARLOS ALBERTO ROLIM ZARATTINI,CARLOS ZARATTINI,PT,PARTIDO DOS TRABALHADORES,MASCULINO,08/06/1959,BRANCA,SUPERIOR COMPLETO,DEPUTADO,ELEITO POR QP,APTO,2018
2323,ROBERTO JOÃO PEREIRA FREIRE,ROBERTO FREIRE,PPS,PARTIDO POPULAR SOCIALISTA,MASCULINO,20/04/1942,BRANCA,SUPERIOR COMPLETO,DEPUTADO,SUPLENTE,APTO,2018
2200,JOSÉ AUGUSTO ROSA,CAPITÃO AUGUSTO,PR,PARTIDO DA REPÚBLICA,MASCULINO,04/10/1966,BRANCA,SUPERIOR COMPLETO,DEPUTADO,ELEITO POR QP,APTO,2018
1353,NILTO IGNACIO TATTO,NILTO TATTO,PT,PARTIDO DOS TRABALHADORES,MASCULINO,31/07/1963,BRANCA,SUPERIOR COMPLETO,DEPUTADO,ELEITO POR QP,APTO,2018
1919,RENATA HELLMEISTER DE ABREU,RENATA ABREU,PODE,PODEMOS,FEMININO,15/04/1982,BRANCA,SUPERIOR COMPLETO,DEPUTADO,ELEITO POR QP,APTO,2018
4525,JOSÉ LUIZ ZACHARIAS DE QUEIROZ,ZÉ LUIZ QUEIROZ,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,02/02/1980,BRANCA,SUPERIOR COMPLETO,VEREADOR,SUPLENTE,APTO,2018
2533,DAVID BEZERRA RIBEIRO SOARES,DAVID SOARES,DEM,DEMOCRATAS,MASCULINO,21/12/1973,BRANCA,SUPERIOR COMPLETO,VEREADOR,ELEITO POR MÉDIA,APTO,2018
1367,EDIO LOPES DOS SANTOS,EDIO LOPES,PT,PARTIDO DOS TRABALHADORES,MASCULINO,26/02/1967,PRETA,ENSINO MÉDIO COMPLETO,VEREADOR,SUPLENTE,APTO,2018
7733,EDIVALDO SILVA MEIRA,EDIVALDO MEIRA BATORÉ,SOLIDARIEDADE,SOLIDARIEDADE,MASCULINO,15/11/1966,BRANCA,ENSINO MÉDIO INCOMPLETO,VEREADOR,SUPLENTE,APTO,2018
2505,GISLENE CARDOSO,GISLENE CARDOSO (GI),DEM,DEMOCRATAS,FEMININO,13/12/1969,BRANCA,SUPERIOR COMPLETO,VEREADOR,SUPLENTE,APTO,2018
4595,CAROLINE GOMES FERREIRA,CAROL GOMES,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,FEMININO,02/10/1990,BRANCA,SUPERIOR INCOMPLETO,VEREADOR,SUPLENTE,APTO,2018
2588,MARIA GORETE SANTOS DE TOLEDO,GORETE,DEM,DEMOCRATAS,FEMININO,24/05/1956,BRANCA,SUPERIOR INCOMPLETO,VEREADOR,SUPLENTE,APTO,2018
2889,ADAUTO VIANA JUNIOR,TENENTE ADAUTO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,20/09/1962,BRANCA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO FEDERAL,NÃO ELEITO,APTO,2018
1377,CARLOS EDUARDO GABAS,CARLOS GABAS,PT,PARTIDO DOS TRABALHADORES,MASCULINO,27/02/1965,BRANCA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO FEDERAL,SUPLENTE,APTO,2018
4520,MARCO AURÉLIO PILLA SOUZA,MARCO PILLA,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,31/05/1966,BRANCA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO ESTADUAL,SUPLENTE,APTO,2018
1942,SERGIO ROBERTO RIBEIRO DOS SANTOS,SERGINHO,PODE,PODEMOS,MASCULINO,20/07/1967,PRETA,ENSINO MÉDIO COMPLETO,SERVIDOR PÚBLICO ESTADUAL,SUPLENTE,APTO,2018
5437,TANIA MARA STAMBONI DE JESUS,TANIA MARA STAMBONI,PPL,PARTIDO PÁTRIA LIVRE,FEMININO,20/08/1963,BRANCA,SUPERIOR INCOMPLETO,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,APTO,2018
1779,BENEDITA JORGINA NASCIMENTO DIAS,NINI NASCIMENTO,PSL,PARTIDO SOCIAL LIBERAL,FEMININO,04/10/1961,PARDA,ENSINO FUNDAMENTAL COMPLETO,SERVIDOR PÚBLICO MUNICIPAL,#NULO#,INAPTO,2018
1994,JOSÉ PRUDÊNCIO DOS SANTOS FILHO,JOSÉ PRUDENCIO,PODE,PODEMOS,MASCULINO,14/03/1972,PRETA,ENSINO MÉDIO COMPLETO,GERENTE,SUPLENTE,APTO,2018
5454,JOSÉ LUIZ CALVO,DR CALVO,PPL,PARTIDO PÁTRIA LIVRE,MASCULINO,03/08/1954,BRANCA,SUPERIOR COMPLETO,SECRETÁRIO E DATILÓGRAFO,NÃO ELEITO,APTO,2018
1076,PAULA FERNANDA SAMPAIO,PAULINHA BILUXZ,PRB,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,02/09/1987,BRANCA,SUPERIOR COMPLETO,SECRETÁRIO E DATILÓGRAFO,SUPLENTE,APTO,2018
4390,DELMA DE SOUZA DE JESUS,DELMA SOUZA,PV,PARTIDO VERDE,FEMININO,21/01/1983,PARDA,SUPERIOR COMPLETO,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,SUPLENTE,APTO,2018
4366,LUISA DA SILVA FERNANDES,LUISA DO PV,PV,PARTIDO VERDE,FEMININO,04/02/1985,BRANCA,SUPERIOR COMPLETO,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,SUPLENTE,APTO,2018
5033,CRISTIANE DE JESUS,TITA DO CAPÃO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEMININO,18/01/1983,PARDA,ENSINO MÉDIO INCOMPLETO,BANCÁRIO E ECONOMIÁRIO,SUPLENTE,APTO,2018
5002,RENATA DE MORAIS PESSOA,RENATA PERON,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEMININO,17/02/1977,PARDA,ENSINO MÉDIO COMPLETO,RECEPCIONISTA,SUPLENTE,APTO,2018
5195,SILVANA DAMASIO ABREU,SILVANA DA PREFEITURA,PATRIOTA,PATRIOTA,FEMININO,12/11/1965,PRETA,SUPERIOR INCOMPLETO,TELEFONISTA,NÃO ELEITO,APTO,2018
5413,JOSÉ AUGUSTINHO DOS SANTOS,AUGUSTO DO JORNAL,PPL,PARTIDO PÁTRIA LIVRE,MASCULINO,19/03/1972,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,"SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS",NÃO ELEITO,APTO,2018
3190,FABIANA LUCI DE OLIVEIRA VIANA,FABIANA VIANA,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,FEMININO,15/03/1978,BRANCA,SUPERIOR INCOMPLETO,"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS",NÃO ELEITO,INAPTO,2018
2849,MARCELO NOGUEIRA,MARCELO NOGUEIRA,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,21/02/1970,PARDA,ENSINO MÉDIO COMPLETO,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",NÃO ELEITO,APTO,2018
2838,KARINA ROBERTA SINNI,KARINA SINNI,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,20/11/1980,BRANCA,SUPERIOR INCOMPLETO,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",NÃO ELEITO,APTO,2018
2872,ALFREDO FARINA JUNIOR,FARINA,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,22/12/1966,BRANCA,ENSINO MÉDIO COMPLETO,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,#NULO#,INAPTO,2018
7069,LUIZ CARLOS TRUCOLO,TRUCULO,AVANTE,AVANTE,MASCULINO,15/05/1964,BRANCA,ENSINO MÉDIO COMPLETO,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,NÃO ELEITO,APTO,2018
4406,ANA MARIA MURARI,ANA MARIA DOS EXTINTORES,PRP,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,18/02/1966,BRANCA,ENSINO MÉDIO COMPLETO,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,NÃO ELEITO,APTO,2018
4465,FERNANDO POSSE CAPARROZ,FERNANDO CAPARROZ,PRP,PARTIDO REPUBLICANO PROGRESSISTA,MASCULINO,03/12/1967,BRANCA,SUPERIOR COMPLETO,"FEIRANTE, AMBULANTE E MASCATE",NÃO ELEITO,APTO,2018
1809,MARIA HELENA DOS SANTOS ZANETI,MARIA DA FEIRA,REDE,REDE SUSTENTABILIDADE,FEMININO,24/10/1953,PARDA,ENSINO FUNDAMENTAL COMPLETO,"FEIRANTE, AMBULANTE E MASCATE",NÃO ELEITO,INAPTO,2018
1921,NOEME BATISTA GIL,NOEMI GIL,PODE,PODEMOS,FEMININO,06/03/1974,BRANCA,ENSINO MÉDIO COMPLETO,MODELO,SUPLENTE,APTO,2018
1075,JOSE RIBAMAR DOS SANTOS,RIBAMAR,PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,22/02/1954,PARDA,ENSINO FUNDAMENTAL COMPLETO,"PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA E ZELADOR",SUPLENTE,APTO,2018
2847,RISLAINE FEITOZA ALVES,LAINE FEITOZA,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,13/07/1975,BRANCA,ENSINO MÉDIO COMPLETO,FAXINEIRO,NÃO ELEITO,APTO,2018
3124,SEVERINO DOS RAMOS SANTOS SILVA,RAMOS,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,MASCULINO,30/09/1961,BRANCA,ENSINO FUNDAMENTAL COMPLETO,CABELEIREIRO E BARBEIRO,SUPLENTE,APTO,2018
2214,CLAUDIA LOPES DE SOUZA,CAL,PR,PARTIDO DA REPÚBLICA,FEMININO,12/10/1985,PARDA,ENSINO MÉDIO COMPLETO,CABELEIREIRO E BARBEIRO,SUPLENTE,APTO,2018
2235,DANIEL DE ALENCAR SILVA,DANIEL PERUEIRO,PR,PARTIDO DA REPÚBLICA,MASCULINO,13/07/1965,PARDA,ENSINO MÉDIO COMPLETO,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,SUPLENTE,APTO,2018
5010,SAMUEL PEREIRA DOS SANTOS,MOCÓ DO TRANSPORTE,PSOL,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,16/07/1957,PARDA,ENSINO FUNDAMENTAL INCOMPLETO,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,SUPLENTE,APTO,2018
1095,MARCOS ROBERTO VICENTE,KINHO O AMIGO DA ESTRADA,PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,08/04/1970,BRANCA,ENSINO FUNDAMENTAL COMPLETO,MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA,SUPLENTE,APTO,2018
1277,AURELINO ALVES DOS SANTOS JUNIOR,JUNIOR DA VAN,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,29/04/1978,PRETA,ENSINO MÉDIO COMPLETO,MOTORISTA PARTICULAR,SUPLENTE,APTO,2018
1587,ALEXSANDRA APARECIDA BECHELLI SILVA,LECA,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,28/02/1972,BRANCA,ENSINO MÉDIO COMPLETO,DONA DE CASA,SUPLENTE,APTO,2018
5442,SOLANGE LARA PUPO,SOLANGE PUPO,PPL,PARTIDO PÁTRIA LIVRE,FEMININO,05/11/1964,BRANCA,SUPERIOR INCOMPLETO,DONA DE CASA,NÃO ELEITO,APTO,2018
1337,CICERA MARIA DA CONCEIÇÃO,CICERA MARIA,PT,PARTIDO DOS TRABALHADORES,FEMININO,09/11/1965,PRETA,ENSINO MÉDIO COMPLETO,EMPREGADO DOMÉSTICO,SUPLENTE,APTO,2018
1516,PILTON RIOS DE BARROS FELIX PEREIRA,PILTON RIOS,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,15/03/1974,BRANCA,SUPERIOR COMPLETO,PECUARISTA,SUPLENTE,APTO,2018
2999,VAGNER APARECIDO CRUSCO,VAGNER CRUSCO,PCO,PARTIDO DA CAUSA OPERÁRIA,MASCULINO,08/11/1961,BRANCA,ENSINO MÉDIO COMPLETO,ELETRICISTA E ASSEMELHADOS,NÃO ELEITO,INAPTO,2018
5112,CARLOS ALBERTO DA FONSECA,CARLINHOS DA MISSÃO ALPHA,PATRIOTA,PATRIOTA,MASCULINO,28/03/1973,BRANCA,ENSINO MÉDIO COMPLETO,SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA,#NULO#,INAPTO,2018
1707,MARCELO JORGE FRANCISCON,CORONEL FRANCISCON,PSL,PARTIDO SOCIAL LIBERAL,MASCULINO,06/04/1966,BRANCA,SUPERIOR COMPLETO,MILITAR REFORMADO,SUPLENTE,APTO,2018
2787,PAULO SERGIO BRUIANI BARBOSA,SUBTENENTE BRUIANI,DC,DEMOCRACIA CRISTÃ,MASCULINO,14/03/1972,BRANCA,SUPERIOR COMPLETO,MILITAR REFORMADO,NÃO ELEITO,APTO,2018
